2006,6,12,1244.70
1990,7,1,23650678.58
1990,7,2,34379979.49
1990,7,3,155821636.81
1990,7,4,33.68
1990,7,5,31.10
1990,7,6,30.28
1990,7,7,31.40
1990,7,8,29.86
1990,7,9,30.67
1990,7,10,34.43
1990,7,11,33.30
1990,7,12,32.85
1991,7,1,32.57
1991,7,2,33.15
1991,7,3,32.39
1991,7,4,32.31
1991,7,5,32.67
1991,7,6,33.18
1991,7,7,33.57
1991,7,8,31.56
1991,7,9,31.28
1991,7,10,31.64
1991,7,11,31.12
1991,7,12,30.88
1992,7,1,35.68
1992,7,2,36.05
1992,7,3,36.29
1992,7,4,36.70
1992,7,5,36.45
1992,7,6,36.60
1992,7,7,36.08
1992,7,8,35.77
1992,7,9,35.57
1992,7,10,35.64
1992,7,11,35.59
1992,7,12,34.94
1993,7,1,35.06
1993,7,2,35.75
1993,7,3,36.47
1993,7,4,36.87
1993,7,5,36.49
1993,7,6,36.82
1993,7,7,37.23
1993,7,8,37.64
1993,7,9,38.08
1993,7,10,38.76
1993,7,11,40.77
1993,7,12,40.42
1994,7,1,35.06
1994,7,2,35.75
1994,7,3,36.47
1994,7,4,36.87
1994,7,5,36.49
1994,7,6,36.82
1994,7,7,37.23
1994,7,8,37.64
1994,7,9,38.08
1994,7,10,38.76
1994,7,11,40.77
1994,7,12,40.42
1995,7,1,41.57
1995,7,2,42.84
1995,7,3,42.77
1995,7,4,42.94
1995,7,5,43.01
1995,7,6,43.01
1995,7,7,42.46
1995,7,8,42.67
1995,7,9,43.53
1995,7,10,43.45
1995,7,11,43.79
1995,7,12,43.83
1996,7,1,45.08
1996,7,2,44.87
1996,7,3,46.00
1996,7,4,46.84
1996,7,5,46.98
1996,7,6,46.72
1996,7,7,45.58
1996,7,8,45.20
1996,7,9,46.33
1996,7,10,46.56
1996,7,11,46.82
1996,7,12,47.68
1997,7,1,48.32
1997,7,2,48.62
1997,7,3,50.13
1997,7,4,49.78
1997,7,5,49.65
1997,7,6,50.75
1997,7,7,51.34
1997,7,8,51.55
1997,7,9,51.43
1997,7,10,52.22
1997,7,11,52.09
1997,7,12,52.53
1998,7,1,52.53
1998,7,2,54.29
1998,7,3,55.18
1998,7,4,55.53
1998,7,5,55.91
1998,7,6,55.84
1998,7,7,56.31
1998,7,8,56.26
1998,7,9,56.14
1998,7,10,55.24
1998,7,11,55.61
1998,7,12,55.67
1999,7,1,56.55
1999,7,2,55.87
1999,7,3,57.19
1999,7,4,56.98
1999,7,5,57.05
1999,7,6,57.75
1999,7,7,58.22
1999,7,8,57.36
1999,7,9,58.31
1999,7,10,58.22
1999,7,11,58.04
1999,7,12,58.09
2000,7,1,58.86
2000,7,2,60.20
2000,7,3,59.34
2000,7,4,58.56
2000,7,5,59.72
2000,7,6,60.78
2000,7,7,61.22
2000,7,8,61.14
2000,7,9,61.29
2000,7,10,60.90
2000,7,11,61.47
2000,7,12,61.41
2001,7,1,61.47
2001,7,2,61.86
2001,7,3,61.13
2001,7,4,62.27
2001,7,5,62.98
2001,7,6,62.53
2001,7,7,64.81
2001,7,8,63.35
2001,7,9,64.42
2001,7,10,63.75
2001,7,11,63.94
2001,7,12,67.78
2002,7,1,67.88
2002,7,2,68.22
2002,7,3,68.86
2002,7,4,69.11
2002,7,5,69.05
2002,7,6,69.14
2002,7,7,69.29
2002,7,8,69.53
2002,7,9,69.81
2002,7,10,70.00
2002,7,11,64.14
2002,7,12,70.08
2003,7,1,70.27
2003,7,2,70.80
2003,7,3,71.02
2003,7,4,71.63
2003,7,5,72.99
2003,7,6,74.12
2003,7,7,73.79
2003,7,8,73.75
2003,7,9,74.47
2003,7,10,74.71
2003,7,11,75.92
2003,7,12,76.66
2004,7,1,77.59
2004,7,2,78.50
2004,7,3,79.69
2004,7,4,80.22
2004,7,5,81.24
2004,7,6,81.88
2004,7,7,81.90
2004,7,8,82.46
2004,7,9,82.26
2004,7,10,83.11
2004,7,11,83.05
2004,7,12,82.97
2006,7,1,93.52
2006,7,2,94.70
2006,7,3,95.19
2006,7,4,95.76
2006,7,5,97.05
2006,7,6,97.90
2006,7,7,97.98
2006,7,8,98.49
2006,7,9,98.25
2006,7,10,99.01
2006,7,11,99.71
2006,7,12,100.23
