1994,2,83.40,2500.80,150.20,54.50,1029.70
1995,2,89.90,2170.80,110.49,34.20,1100.07
1996,2,96.60,3148.80,88.82,72.80,1453.27
1997,2,105.20,3580.20,0.00,85.70,1752.00
1998,2,119.90,3802.84,0.00,3.87,1415.22
1999,2,87.90,2994.60,407.65,0.10,1737.92
2000,2,113.20,3723.20,190.60,4.51,1496.23
2001,2,78.50,1579.20,97.08,0.66,2004.52
2002,2,84.28,1918.84,71.34,71.00,2749.67
2003,2,115.84,2416.37,122.27,30.61,1857.66
2004,2,74.28,1673.13,25.38,22.71,2194.72
