1994,3,280.00,5320.00,556.76,196.00,327.40
1995,3,320.00,6400.00,273.24,92.10,63.20
1996,3,398.50,7103.30,34.83,92.10,74.00
1997,3,333.00,5809.50,0.00,317.27,31.81
1998,3,360.94,6610.25,0.00,57.33,89.07
1999,3,361.36,6397.19,0.00,44.77,211.60
2000,3,464.92,9052.72,101.80,1.92,316.43
2001,3,454.80,9241.60,235.91,153.64,55.99
2002,3,525.97,10886.83,118.66,3.46,159.16
2003,3,502.07,12048.78,117.35,460.93,17.55
2004,3,351.54,7383.76,483.13,20.16,55.09
